about,address,avg_rating,category,gym,num_review,rating,region,reviewer_date,text,user_id,user_name,zipcode
"The Barboza Method is a full body, no impact workout that is all done on the floor. No Weights, no machines. Just you, me, and the mat. The studio is designed with mirrors on the ceiling to see your body's proper alignment. This class improves strength, flexibility, and posture.",7611 Sunset Blvd,4.5,"Pilates,Yoga",The Barboza Method,31,5,Hollywood,5/1/2017,"The Barboza Method is the best workout I've had. It is very challenging and getting me out of my fitness comfort zone. I love how it incorporates ballet technique to improve flexibility, as well. Stefanie is amazing and you can tell she truly loves what she does and loves helping people reach their goals. I am recovering from a hamstring pull and she was very patient and helpful in helping me work through it. Can't say enough great things. I tell all my friends. Your first class is free so there's nothing to lose!",CBzNic0STYRNGUumi_7e3Q,Jade F.,90046
"The Barboza Method is a full body, no impact workout that is all done on the floor. No Weights, no machines. Just you, me, and the mat. The studio is designed with mirrors on the ceiling to see your body's proper alignment. This class improves strength, flexibility, and posture.",7611 Sunset Blvd,4.5,"Pilates,Yoga",The Barboza Method,31,5,Hollywood,3/26/2017,Stephanie's Barboza Method is a class above all other exercise systems and methods.,K2zGSo4dsoSVfhEX1EtQlw,Dianne C.,90046
"The Barboza Method is a full body, no impact workout that is all done on the floor. No Weights, no machines. Just you, me, and the mat. The studio is designed with mirrors on the ceiling to see your body's proper alignment. This class improves strength, flexibility, and posture.",7611 Sunset Blvd,4.5,"Pilates,Yoga",The Barboza Method,31,5,Hollywood,11/19/2016,I love the studio so much. Stefanie Barboza is an amazing instructor with an incredible method. The studio feel so comfortable and artsy. I love the entire vibe. Highly recommend this place. Run don't walk,DD-rXiE5OVA8uHuaD3MB6w,Dante R.,90046
"The Barboza Method is a full body, no impact workout that is all done on the floor. No Weights, no machines. Just you, me, and the mat. The studio is designed with mirrors on the ceiling to see your body's proper alignment. This class improves strength, flexibility, and posture.",7611 Sunset Blvd,4.5,"Pilates,Yoga",The Barboza Method,31,5,Hollywood,11/19/2015,I'm surprised there aren't more reviews on here. I've only been to this class once but I'll definitely go again. ,0XCxCCezFW4d0xZZ4O-D8g,Becca S.,90046
"The Barboza Method is a full body, no impact workout that is all done on the floor. No Weights, no machines. Just you, me, and the mat. The studio is designed with mirrors on the ceiling to see your body's proper alignment. This class improves strength, flexibility, and posture.",7611 Sunset Blvd,4.5,"Pilates,Yoga",The Barboza Method,31,5,Hollywood,11/12/2016,"""It's the workout for any dancer or athlete that wants to exercise using the small muscles that makes your body lean out. If you have a desire for those little sexy muscles, the Barboza Method is the key""",AMan-RdkT2KqX3tqsIxZ4w,Kellie H.,90046
"The Barboza Method is a full body, no impact workout that is all done on the floor. No Weights, no machines. Just you, me, and the mat. The studio is designed with mirrors on the ceiling to see your body's proper alignment. This class improves strength, flexibility, and posture.",7611 Sunset Blvd,4.5,"Pilates,Yoga",The Barboza Method,31,5,Hollywood,8/24/2017,"You will experience collective euphoria. Energy that is unflagging and electric.  You only hurt yourself by not trying Stefanie's Barboza Method or ballet class.  Lucky for me, I'm addicted and have found my exercise home. Go Stefanie!",6DuRLbT185lKhIE-5jDM-w,Ethan L.,90046
"The Barboza Method is a full body, no impact workout that is all done on the floor. No Weights, no machines. Just you, me, and the mat. The studio is designed with mirrors on the ceiling to see your body's proper alignment. This class improves strength, flexibility, and posture.",7611 Sunset Blvd,4.5,"Pilates,Yoga",The Barboza Method,31,5,Hollywood,6/7/2016,"The Barboza Method is the most effective method for toning, strengthening, and lengthening your body! Stephanie is so incredibly talented as a dancer, instructor, and entrepreneur! What an inspiration!",hmrvvIaP4kwOzgVHhbM7Ww,Rozaliya F.,90046
"The Barboza Method is a full body, no impact workout that is all done on the floor. No Weights, no machines. Just you, me, and the mat. The studio is designed with mirrors on the ceiling to see your body's proper alignment. This class improves strength, flexibility, and posture.",7611 Sunset Blvd,4.5,"Pilates,Yoga",The Barboza Method,31,5,Hollywood,2/19/2015,I have been working with Stefanie privately and in her classes for over a year and feel so much relief in my body due to her strengthening and stretching exercises.   I no longer feel the need for massage for the tightness in my lower back. I receive compliments on my posture and comments that I have lost weight (due to the toning effects of her exercises).  She continually increasing the difficulty of her work both by correcting my positioning and by bringing in new and more difficult exercises.  ,mLXoH-nYRE-aii8qA19LRg,N J.,90046
"The Barboza Method is a full body, no impact workout that is all done on the floor. No Weights, no machines. Just you, me, and the mat. The studio is designed with mirrors on the ceiling to see your body's proper alignment. This class improves strength, flexibility, and posture.",7611 Sunset Blvd,4.5,"Pilates,Yoga",The Barboza Method,31,5,Hollywood,4/19/2015,Wow wow wow..... Just got my ass kicked! Tonight I tried this class at the Hermosa location what an AMAZING class. I was working out muscles and elongating my body in ways I didn't think I could. This class is like nothing I have ever tried. Totally recommend it!!,OIT0DHe9u7xjrheRoY9fHg,Danielle G.,90046
"The Barboza Method is a full body, no impact workout that is all done on the floor. No Weights, no machines. Just you, me, and the mat. The studio is designed with mirrors on the ceiling to see your body's proper alignment. This class improves strength, flexibility, and posture.",7611 Sunset Blvd,4.5,"Pilates,Yoga",The Barboza Method,31,5,Hollywood,11/19/2016,Phenomenal work out. Stefanie has created something that everyone can do to improve their all over health. Glad I found this gem.,2k6uum84fLfLWOpD102eUg,Rebekah K.,90046
